date,province,cum_no,daily_no,cum_no_perc_pop,daily_no_perc_pop
2020-11-24,WC,126571,652,1.849,0.01
2020-11-25,WC,127646,1075,1.865,0.016
2020-11-26,WC,128703,1057,1.88,0.015
2020-11-27,WC,129726,1023,1.895,0.015
2020-11-28,WC,130782,1056,1.911,0.015
2020-11-29,WC,131730,948,1.925,0.014
2020-11-30,WC,132450,720,1.935,0.011
2020-12-01,WC,132865,415,1.941,0.006
2020-12-02,WC,134233,1368,1.961,0.02
2020-12-03,WC,135645,1412,1.982,0.021
2020-12-04,WC,137219,1574,2.005,0.023
2020-12-05,WC,138951,1732,2.03,0.025
2020-12-06,WC,140257,1306,2.049,0.019
2020-12-07,WC,141296,1039,2.064,0.015
2020-12-08,WC,142376,1080,2.08,0.016
2020-12-09,WC,144419,2043,2.11,0.03
2020-12-10,WC,147085,2666,2.149,0.039
2020-12-11,WC,149659,2574,2.187,0.038
2020-12-12,WC,152212,2553,2.224,0.037
2020-12-13,WC,154851,2639,2.262,0.039
2020-12-14,WC,156554,1703,2.287,0.025
2020-12-15,WC,159340,2786,2.328,0.041
2020-12-16,WC,162574,3234,2.375,0.047
2020-12-17,WC,165347,2773,2.416,0.041
2020-12-18,WC,168582,3235,2.463,0.047
2020-12-19,WC,172063,3481,2.514,0.051
2020-12-20,WC,174664,2601,2.552,0.038
2020-12-21,WC,177205,2541,2.589,0.037
2020-12-22,WC,180177,2972,2.633,0.043
2020-12-23,WC,184091,3914,2.69,0.057
2020-12-24,WC,187797,3706,2.744,0.054
2020-12-25,WC,191373,3576,2.796,0.052
2020-12-26,WC,194174,2801,2.837,0.041
2020-12-27,WC,196833,2659,2.876,0.039
2020-12-28,WC,199028,2195,2.908,0.032
2020-12-29,WC,201291,2263,2.941,0.033
2020-12-30,WC,205280,3989,2.999,0.058
2020-12-31,WC,209521,4241,3.061,0.062
2021-01-01,WC,212788,3267,3.109,0.048
2021-01-02,WC,215767,2979,3.153,0.044
2021-01-03,WC,218679,2912,3.195,0.043
2021-01-04,WC,221657,2978,3.239,0.044
2021-01-05,WC,223886,2229,3.271,0.033
2021-01-06,WC,227654,3768,3.326,0.055
2021-01-07,WC,231060,3406,3.376,0.05
2021-01-08,WC,234544,3484,3.427,0.051
2021-01-09,WC,237865,3321,3.475,0.049
2021-01-10,WC,241001,3136,3.521,0.046
2021-01-11,WC,243182,2181,3.553,0.032
2020-03-05,UNKNOWN,0,0,,
2020-03-07,UNKNOWN,0,0,,
2020-03-08,UNKNOWN,0,0,,
2020-03-09,UNKNOWN,0,0,,
2020-03-11,UNKNOWN,0,0,,
2020-03-12,UNKNOWN,0,0,,
2020-03-13,UNKNOWN,0,0,,
2020-03-14,UNKNOWN,0,0,,
2020-03-15,UNKNOWN,0,0,,
2020-03-16,UNKNOWN,0,0,,
2020-03-17,UNKNOWN,0,0,,
2020-03-18,UNKNOWN,0,0,,
2020-03-19,UNKNOWN,0,0,,
2020-03-20,UNKNOWN,0,0,,
2020-03-21,UNKNOWN,0,0,,
2020-03-22,UNKNOWN,0,0,,
2020-03-23,UNKNOWN,1,1,,
2020-03-24,UNKNOWN,19,18,,
2020-03-25,UNKNOWN,65,46,,
2020-03-26,UNKNOWN,79,14,,
2020-03-28,UNKNOWN,117,38,,
2020-03-29,UNKNOWN,100,-17,,
2020-03-30,UNKNOWN,96,-4,,
2020-03-31,UNKNOWN,90,-6,,
2020-04-01,UNKNOWN,90,0,,
2020-04-02,UNKNOWN,94,4,,
2020-04-03,UNKNOWN,94,0,,
2020-04-04,UNKNOWN,63,-31,,
2020-04-05,UNKNOWN,77,14,,
2020-04-06,UNKNOWN,77,0,,
2020-04-08,UNKNOWN,11,-66,,
2020-04-09,UNKNOWN,11,0,,
2020-04-10,UNKNOWN,10,-1,,
2020-04-11,UNKNOWN,10,0,,
2020-04-12,UNKNOWN,15,5,,
2020-04-13,UNKNOWN,17,2,,
2020-04-14,UNKNOWN,18,1,,
2020-04-15,UNKNOWN,18,0,,
2020-04-16,UNKNOWN,16,-2,,
2020-04-17,UNKNOWN,22,6,,
2020-04-18,UNKNOWN,32,10,,
2020-04-19,UNKNOWN,42,10,,
2020-04-20,UNKNOWN,43,1,,
2020-04-21,UNKNOWN,43,0,,
2020-04-22,UNKNOWN,1,-42,,
2020-04-23,UNKNOWN,1,0,,
2020-04-24,UNKNOWN,0,-1,,
2020-04-25,UNKNOWN,0,0,,
2020-04-26,UNKNOWN,0,0,,
2020-04-27,UNKNOWN,0,0,,
2020-04-28,UNKNOWN,0,0,,
2020-04-29,UNKNOWN,0,0,,
2020-04-30,UNKNOWN,0,0,,
2020-05-01,UNKNOWN,0,0,,
2020-05-02,UNKNOWN,0,0,,
2020-05-03,UNKNOWN,0,0,,
2020-05-04,UNKNOWN,0,0,,
2020-05-05,UNKNOWN,0,0,,
2020-05-06,UNKNOWN,0,0,,
2020-05-07,UNKNOWN,0,0,,
2020-05-08,UNKNOWN,0,0,,
2020-05-09,UNKNOWN,0,0,,
2020-05-10,UNKNOWN,0,0,,
2020-05-11,UNKNOWN,0,0,,
2020-05-12,UNKNOWN,0,0,,
2020-05-13,UNKNOWN,0,0,,
2020-05-14,UNKNOWN,0,0,,
2020-05-15,UNKNOWN,0,0,,
2020-05-16,UNKNOWN,0,0,,
2020-05-17,UNKNOWN,0,0,,
2020-05-18,UNKNOWN,0,0,,
2020-05-19,UNKNOWN,0,0,,
2020-05-20,UNKNOWN,0,0,,
2020-05-21,UNKNOWN,0,0,,
2020-05-22,UNKNOWN,0,0,,
2020-05-23,UNKNOWN,0,0,,
2020-05-24,UNKNOWN,0,0,,
2020-05-25,UNKNOWN,0,0,,
2020-05-26,UNKNOWN,0,0,,
2020-05-27,UNKNOWN,0,0,,
2020-05-28,UNKNOWN,0,0,,
2020-05-29,UNKNOWN,32,32,,
2020-05-30,UNKNOWN,33,1,,
2020-05-31,UNKNOWN,6,-27,,
2020-06-01,UNKNOWN,6,0,,
2020-06-02,UNKNOWN,6,0,,
2020-06-03,UNKNOWN,5,-1,,
2020-06-04,UNKNOWN,5,0,,
2020-06-05,UNKNOWN,5,0,,
2020-06-06,UNKNOWN,5,0,,
2020-06-07,UNKNOWN,19,14,,
2020-06-08,UNKNOWN,39,20,,
2020-06-09,UNKNOWN,57,18,,
2020-06-10,UNKNOWN,57,0,,
2020-06-11,UNKNOWN,63,6,,
2020-06-12,UNKNOWN,63,0,,
2020-06-13,UNKNOWN,63,0,,
2020-06-14,UNKNOWN,63,0,,
2020-06-15,UNKNOWN,63,0,,
2020-06-16,UNKNOWN,63,0,,
2020-06-17,UNKNOWN,52,-11,,
2020-06-18,UNKNOWN,52,0,,
2020-06-19,UNKNOWN,52,0,,
2020-06-20,UNKNOWN,49,-3,,
2020-06-21,UNKNOWN,3,-46,,
2020-06-22,UNKNOWN,3,0,,
2020-06-23,UNKNOWN,0,-3,,
2020-06-24,UNKNOWN,0,0,,
2020-06-25,UNKNOWN,0,0,,
2020-06-26,UNKNOWN,0,0,,
2020-06-27,UNKNOWN,0,0,,
2020-06-28,UNKNOWN,0,0,,
2020-06-29,UNKNOWN,0,0,,
2020-06-30,UNKNOWN,0,0,,
2020-07-01,UNKNOWN,0,0,,
2020-07-02,UNKNOWN,0,0,,
2020-07-03,UNKNOWN,0,0,,
2020-07-04,UNKNOWN,0,0,,
2020-07-05,UNKNOWN,0,0,,
2020-07-06,UNKNOWN,0,0,,
2020-07-07,UNKNOWN,0,0,,
2020-07-08,UNKNOWN,0,0,,
2020-07-09,UNKNOWN,0,0,,
2020-07-10,UNKNOWN,0,0,,
2020-07-11,UNKNOWN,0,0,,
2020-07-12,UNKNOWN,0,0,,
2020-07-13,UNKNOWN,0,0,,
2020-07-14,UNKNOWN,107,107,,
2020-07-15,UNKNOWN,107,0,,
2020-07-16,UNKNOWN,61,-46,,
2020-07-17,UNKNOWN,61,0,,
2020-07-18,UNKNOWN,67,6,,
2020-07-19,UNKNOWN,67,0,,
2020-07-20,UNKNOWN,52,-15,,
2020-07-21,UNKNOWN,46,-6,,
2020-07-22,UNKNOWN,50,4,,
2020-07-23,UNKNOWN,50,0,,
2020-07-24,UNKNOWN,50,0,,
2020-07-25,UNKNOWN,50,0,,
2020-07-26,UNKNOWN,50,0,,
2020-07-27,UNKNOWN,50,0,,
2020-07-28,UNKNOWN,50,0,,
2020-07-29,UNKNOWN,50,0,,
2020-07-30,UNKNOWN,50,0,,
2020-07-31,UNKNOWN,50,0,,
2020-08-01,UNKNOWN,50,0,,
2020-08-02,UNKNOWN,50,0,,
2020-08-03,UNKNOWN,50,0,,
2020-08-04,UNKNOWN,50,0,,
2020-08-05,UNKNOWN,50,0,,
2020-08-06,UNKNOWN,50,0,,
2020-08-07,UNKNOWN,50,0,,
2020-08-08,UNKNOWN,50,0,,
2020-08-09,UNKNOWN,50,0,,
2020-08-10,UNKNOWN,50,0,,
2020-08-11,UNKNOWN,50,0,,
2020-08-12,UNKNOWN,50,0,,
2020-08-13,UNKNOWN,50,0,,
2020-08-14,UNKNOWN,50,0,,
2020-08-15,UNKNOWN,50,0,,
2020-08-16,UNKNOWN,50,0,,
2020-08-17,UNKNOWN,50,0,,
2020-08-18,UNKNOWN,50,0,,
2020-08-19,UNKNOWN,50,0,,
2020-08-20,UNKNOWN,50,0,,
2020-08-21,UNKNOWN,50,0,,
2020-08-22,UNKNOWN,50,0,,
2020-08-23,UNKNOWN,50,0,,
2020-08-24,UNKNOWN,50,0,,
2020-08-25,UNKNOWN,50,0,,
2020-08-26,UNKNOWN,50,0,,
2020-08-27,UNKNOWN,50,0,,
2020-08-28,UNKNOWN,50,0,,
2020-08-29,UNKNOWN,50,0,,
2020-08-30,UNKNOWN,50,0,,
2020-08-31,UNKNOWN,50,0,,
2020-09-01,UNKNOWN,50,0,,
2020-09-02,UNKNOWN,0,-50,,
2020-09-03,UNKNOWN,0,0,,
2020-09-04,UNKNOWN,0,0,,
2020-09-05,UNKNOWN,0,0,,
2020-09-06,UNKNOWN,0,0,,
2020-09-07,UNKNOWN,0,0,,
2020-09-08,UNKNOWN,0,0,,
2020-09-09,UNKNOWN,0,0,,
2020-09-10,UNKNOWN,0,0,,
2020-09-11,UNKNOWN,0,0,,
2020-09-12,UNKNOWN,0,0,,
2020-09-13,UNKNOWN,0,0,,
2020-09-14,UNKNOWN,0,0,,
2020-09-15,UNKNOWN,0,0,,
2020-09-16,UNKNOWN,0,0,,
2020-09-17,UNKNOWN,0,0,,
2020-09-18,UNKNOWN,0,0,,
2020-09-19,UNKNOWN,0,0,,
2020-09-20,UNKNOWN,0,0,,
2020-09-21,UNKNOWN,0,0,,
2020-09-22,UNKNOWN,0,0,,
2020-09-23,UNKNOWN,0,0,,
2020-09-24,UNKNOWN,0,0,,
2020-09-25,UNKNOWN,0,0,,
2020-09-26,UNKNOWN,0,0,,
2020-09-27,UNKNOWN,0,0,,
2020-09-28,UNKNOWN,0,0,,
2020-09-29,UNKNOWN,0,0,,
2020-09-30,UNKNOWN,0,0,,
2020-10-01,UNKNOWN,0,0,,
2020-10-02,UNKNOWN,0,0,,
2020-10-03,UNKNOWN,0,0,,
2020-10-04,UNKNOWN,0,0,,
2020-10-05,UNKNOWN,0,0,,
2020-10-06,UNKNOWN,0,0,,
2020-10-07,UNKNOWN,0,0,,
2020-10-08,UNKNOWN,0,0,,
2020-10-09,UNKNOWN,0,0,,
2020-10-10,UNKNOWN,0,0,,
2020-10-11,UNKNOWN,0,0,,
2020-10-12,UNKNOWN,0,0,,
2020-10-13,UNKNOWN,0,0,,
2020-10-14,UNKNOWN,0,0,,
2020-10-15,UNKNOWN,0,0,,
2020-10-16,UNKNOWN,0,0,,
2020-10-17,UNKNOWN,0,0,,
2020-10-18,UNKNOWN,0,0,,
2020-10-19,UNKNOWN,0,0,,
2020-10-20,UNKNOWN,0,0,,
2020-10-21,UNKNOWN,0,0,,
2020-10-22,UNKNOWN,0,0,,
2020-10-23,UNKNOWN,0,0,,
2020-10-24,UNKNOWN,0,0,,
2020-10-25,UNKNOWN,0,0,,
2020-10-26,UNKNOWN,0,0,,
2020-10-27,UNKNOWN,0,0,,
2020-10-28,UNKNOWN,0,0,,
2020-10-29,UNKNOWN,0,0,,
2020-10-30,UNKNOWN,0,0,,
2020-10-31,UNKNOWN,0,0,,
2020-11-01,UNKNOWN,0,0,,
2020-11-02,UNKNOWN,0,0,,
2020-11-03,UNKNOWN,0,0,,
2020-11-04,UNKNOWN,0,0,,
2020-11-05,UNKNOWN,0,0,,
2020-11-06,UNKNOWN,0,0,,
2020-11-07,UNKNOWN,0,0,,
2020-11-08,UNKNOWN,0,0,,
2020-11-09,UNKNOWN,0,0,,
2020-11-10,UNKNOWN,0,0,,
2020-11-11,UNKNOWN,0,0,,
2020-11-12,UNKNOWN,0,0,,
2020-11-13,UNKNOWN,0,0,,
2020-11-14,UNKNOWN,0,0,,
2020-11-15,UNKNOWN,0,0,,
2020-11-16,UNKNOWN,0,0,,
2020-11-17,UNKNOWN,0,0,,
2020-11-18,UNKNOWN,0,0,,
2020-11-19,UNKNOWN,0,0,,
2020-11-20,UNKNOWN,0,0,,
2020-11-21,UNKNOWN,0,0,,
2020-11-22,UNKNOWN,0,0,,
2020-11-23,UNKNOWN,0,0,,
2020-11-24,UNKNOWN,0,0,,
2020-11-25,UNKNOWN,0,0,,
2020-11-26,UNKNOWN,0,0,,
2020-11-27,UNKNOWN,0,0,,
2020-11-28,UNKNOWN,0,0,,
2020-11-29,UNKNOWN,0,0,,
2020-11-30,UNKNOWN,0,0,,
2020-12-01,UNKNOWN,0,0,,
2020-12-02,UNKNOWN,0,0,,
2020-12-03,UNKNOWN,0,0,,
2020-12-04,UNKNOWN,0,0,,
2020-12-05,UNKNOWN,0,0,,
2020-12-06,UNKNOWN,0,0,,
2020-12-07,UNKNOWN,0,0,,
2020-12-08,UNKNOWN,0,0,,
2020-12-09,UNKNOWN,0,0,,
2020-12-10,UNKNOWN,0,0,,
2020-12-11,UNKNOWN,0,0,,
2020-12-12,UNKNOWN,0,0,,
2020-12-13,UNKNOWN,0,0,,
2020-12-14,UNKNOWN,0,0,,
2020-12-15,UNKNOWN,0,0,,
2020-12-16,UNKNOWN,0,0,,
2020-12-17,UNKNOWN,0,0,,
2020-12-18,UNKNOWN,0,0,,
2020-12-19,UNKNOWN,0,0,,
2020-12-20,UNKNOWN,0,0,,
2020-12-21,UNKNOWN,0,0,,
2020-12-22,UNKNOWN,0,0,,
2020-12-23,UNKNOWN,0,0,,
2020-12-24,UNKNOWN,0,0,,
2020-12-25,UNKNOWN,0,0,,
2020-12-26,UNKNOWN,0,0,,
2020-12-27,UNKNOWN,0,0,,
2020-12-28,UNKNOWN,0,0,,
2020-12-29,UNKNOWN,0,0,,
2020-12-30,UNKNOWN,0,0,,
2020-12-31,UNKNOWN,0,0,,
2021-01-01,UNKNOWN,0,0,,
2021-01-02,UNKNOWN,0,0,,
2021-01-03,UNKNOWN,0,0,,
2021-01-04,UNKNOWN,0,0,,
2021-01-05,UNKNOWN,0,0,,
2021-01-06,UNKNOWN,0,0,,
2021-01-07,UNKNOWN,0,0,,
2021-01-08,UNKNOWN,0,0,,
2021-01-09,UNKNOWN,0,0,,
2021-01-10,UNKNOWN,0,0,,
2021-01-11,UNKNOWN,0,0,,
